Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income
E14 2EH,Yes,51.507268,-0.003729,538639,180593,TQ386805,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",2000-12-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 028E","Urban major conurbation",London,5,2,E01032776,,E02000891,"Tower Hamlets 028",E43000220,E00167146,E14000882,24799,1,0,2020-02-19,"East India",0.18327,E,E14,"Metropolitan Police","Thames Water",9C3XGX4W+WG,68500
E14 2QT,Yes,51.513161,-0.028318,536915,181202,TQ369812,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",2015-03-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 024A","Urban major conurbation",London,7,2,E01004252,,E02000887,"Tower Hamlets 024",E43000220,E00167085,E14000882,5828,1,1,2020-02-19,"Westferry",0.415058,E,E14,"Metropolitan Police","Thames Water",9C3XGX7C+7M,47600
E14 2WA,Yes,51.513162,-0.028291,536917,181202,TQ369812,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",2019-10-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 024A","Urban major conurbation",London,7,2,E01004252,,E02000887,"Tower Hamlets 024",E43000220,E00167085,E14000882,5828,1,1,2020-02-19,"Westferry",0.414546,E,E14,"Metropolitan Police","Thames Water",9C3XGX7C+7M,47600
E14 2XG,Yes,51.513161,-0.028318,536915,181202,TQ369812,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",2002-06-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 024A","Urban major conurbation",London,7,2,E01004252,,E02000887,"Tower Hamlets 024",E43000220,E00167085,E14000882,5828,1,1,2020-02-19,"Westferry",0.415058,E,E14,"Metropolitan Police","Thames Water",9C3XGX7C+7M,47600
E14 2ZH,Yes,51.513162,-0.028291,536917,181202,TQ369812,"Greater London","Tower Hamlets","Mile End",E09000030,E05009327,England,E11000009,"Poplar and Limehouse",2019-10-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 024A","Urban major conurbation",London,7,2,E01004252,,E02000887,"Tower Hamlets 024",E43000220,E00167085,E14000882,5828,1,1,2020-02-19,"Westferry",0.414546,E,E14,"Metropolitan Police","Thames Water",9C3XGX7C+7M,47600
E14 2ZU,Yes,51.509999,-0.006175,538461,180892,TQ384808,"Greater London","Tower Hamlets","Poplar",E09000030,E05009328,England,E11000009,"Poplar and Limehouse",2005-03-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 028F","Urban major conurbation",London,11,2,E01032777,,E02000891,"Tower Hamlets 028",E43000220,E00167141,E14000882,15657,1,1,2020-02-19,"Blackwall",0.251761,E,E14,"Metropolitan Police","Thames Water",9C3XGX5V+XG,68500
E14 3AA,Yes,51.489866,-0.018995,537632,178629,TQ376786,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",102,47,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,4,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00167080,E14000882,20159,1,0,2020-02-19,"Mudchute",0.317997,E,E14,"Metropolitan Police","Thames Water",9C3XFXQJ+WC,68800
E14 3AB,Yes,51.489595,-0.017365,537746,178602,TQ377786,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",170,68,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,4,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00021521,E14000882,20159,1,0,2020-02-19,"Mudchute",0.246876,E,E14,"Metropolitan Police","Thames Water",9C3XFXQM+R3,68800
E14 3AD,Yes,51.48985,-0.017512,537735,178630,TQ377786,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",89,30,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,4,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00021521,E14000882,20159,1,0,2020-02-19,"Mudchute",0.234316,E,E14,"Metropolitan Police","Thames Water",9C3XFXQJ+WX,68800
E14 3AE,Yes,51.488666,-0.018759,537652,178496,TQ376784,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,6,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00167079,E14000882,20159,1,0,2020-02-19,"Mudchute",0.388148,E,E14,"Metropolitan Police","Thames Water",9C3XFXQJ+FF,68800
E14 3AF,Yes,51.487632,-0.018285,537688,178382,TQ376783,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",71,17,"Greater London","Tower Hamlets","Tower Hamlets 031C","Urban major conurbation",London,8,2,E01004276,,E02000894,"Tower Hamlets 031",E43000220,E00021536,E14000882,30144,1,0,2020-02-19,"Mudchute",0.461872,E,E14,"Metropolitan Police","Thames Water",9C3XFXQJ+3M,68800
E14 3AG,Yes,51.488061,-0.018627,537663,178429,TQ376784,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",82,31,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,7,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00021519,E14000882,20159,1,0,2020-02-19,"Mudchute",0.434582,E,E14,"Metropolitan Police","Thames Water",9C3XFXQJ+6G,68800
E14 3AH,Yes,51.487637,-0.014843,537927,178389,TQ379783,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",97,38,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,4,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00021535,E14000882,20159,1,0,2020-02-19,"Island Gardens",0.30297,E,E14,"Metropolitan Police","Thames Water",9C3XFXQP+33,68800
E14 3AJ,Yes,51.488161,-0.014431,537954,178448,TQ379784,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",109,40,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,3,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00021535,E14000882,20159,1,0,2020-02-19,"Island Gardens",0.273463,E,E14,"Metropolitan Police","Thames Water",9C3XFXQP+76,68800
E14 3AL,Yes,51.493136,-0.025768,537152,178980,TQ371789,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",2003-03-01,,"Tower Hamlets, unparished area","",106,17,"Greater London","Tower Hamlets","Tower Hamlets 032A","Urban major conurbation",London,5,2,E01004280,,E02006853,"Tower Hamlets 032",E43000220,E00021555,E14000882,10692,1,0,2020-02-19,"Mudchute",0.776991,E,E14,"Metropolitan Police","Thames Water",9C3XFXVF+7M,64700
E14 3AN,Yes,51.487367,-0.014264,537968,178360,TQ379783,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",40,16,"Greater London","Tower Hamlets","Tower Hamlets 031C","Urban major conurbation",London,4,2,E01004276,,E02000894,"Tower Hamlets 031",E43000220,E00021538,E14000882,30144,1,0,2020-02-19,"Island Gardens",0.268829,E,E14,"Metropolitan Police","Thames Water",9C3XFXPP+W7,68800
E14 3AP,Yes,51.487082,-0.018165,537698,178321,TQ376783,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",88,33,"Greater London","Tower Hamlets","Tower Hamlets 031C","Urban major conurbation",London,7,2,E01004276,,E02000894,"Tower Hamlets 031",E43000220,E00021537,E14000882,30144,1,0,2020-02-19,"Mudchute",0.512117,E,E14,"Metropolitan Police","Thames Water",9C3XFXPJ+RP,68800
E14 3AQ,Yes,51.488465,-0.018062,537701,178475,TQ377784,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",77,40,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,6,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00167079,E14000882,20159,1,0,2020-02-19,"Mudchute",0.375352,E,E14,"Metropolitan Police","Thames Water",9C3XFXQJ+9Q,68800
E14 3AR,Yes,51.487228,-0.01885,537650,178336,TQ376783,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",66,18,"Greater London","Tower Hamlets","Tower Hamlets 031C","Urban major conurbation",London,8,2,E01004276,,E02000894,"Tower Hamlets 031",E43000220,E00021536,E14000882,30144,1,0,2020-02-19,"Mudchute",0.520399,E,E14,"Metropolitan Police","Thames Water",9C3XFXPJ+VF,68800
E14 3AS,Yes,51.488581,-0.016429,537814,178491,TQ378784,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",131,49,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,3,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00021519,E14000882,20159,1,0,2020-02-19,"Mudchute",0.312061,E,E14,"Metropolitan Police","Thames Water",9C3XFXQM+CC,68800
E14 3AT,Yes,51.488196,-0.016504,537810,178448,TQ378784,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",43,16,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,4,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00021535,E14000882,20159,1,0,2020-02-19,"Mudchute",0.354315,E,E14,"Metropolitan Police","Thames Water",9C3XFXQM+79,68800
E14 3AU,Yes,51.489503,-0.01564,537866,178595,TQ378785,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",54,22,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,4,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00021528,E14000882,20159,1,0,2020-02-19,"Mudchute",0.198256,E,E14,"Metropolitan Police","Thames Water",9C3XFXQM+RP,68800
E14 3AW,Yes,51.487889,-0.018536,537670,178410,TQ376784,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",4,2,"Greater London","Tower Hamlets","Tower Hamlets 031C","Urban major conurbation",London,8,2,E01004276,,E02000894,"Tower Hamlets 031",E43000220,E00021536,E14000882,30144,1,0,2020-02-19,"Mudchute",0.44672,E,E14,"Metropolitan Police","Thames Water",9C3XFXQJ+5H,68800
E14 3AX,Yes,51.489907,-0.016141,537830,178639,TQ378786,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",168,62,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,5,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00021528,E14000882,20159,1,0,2020-02-19,"Mudchute",0.168797,E,E14,"Metropolitan Police","Thames Water",9C3XFXQM+XG,68800
E14 3AY,Yes,51.488428,-0.013742,538001,178479,TQ380784,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",83,34,"Greater London","Tower Hamlets","Tower Hamlets 031B","Urban major conurbation",London,4,2,E01004275,,E02000894,"Tower Hamlets 031",E43000220,E00021519,E14000882,20159,1,0,2020-02-19,"Island Gardens",0.230971,E,E14,"Metropolitan Police","Thames Water",9C3XFXQP+9G,68800
E14 3AZ,Yes,51.490808,-0.004549,538632,178761,TQ386787,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1998-06-01,,"Tower Hamlets, unparished area","",35,17,"Greater London","Tower Hamlets","Tower Hamlets 030D","Urban major conurbation",London,3,2,E01004218,,E02000893,"Tower Hamlets 030",E43000220,E00167262,E14000882,21427,1,0,2020-02-19,"Island Gardens",0.519623,E,E14,"Metropolitan Police","Thames Water",9C3XFXRW+85,53800
E14 3BA,Yes,51.489181,-0.013582,538010,178563,TQ380785,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1997-12-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 030C","Urban major conurbation",London,3,2,E01004217,,E02000893,"Tower Hamlets 030",E43000220,E00021219,E14000882,12388,1,0,2020-02-19,"Mudchute",0.247474,E,E14,"Metropolitan Police","Thames Water",9C3XFXQP+MH,53800
E14 3BB,Yes,51.487655,-0.013173,538043,178394,TQ380783,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",17,7,"Greater London","Tower Hamlets","Tower Hamlets 030C","Urban major conurbation",London,3,2,E01004217,,E02000893,"Tower Hamlets 030",E43000220,E00021219,E14000882,12388,1,0,2020-02-19,"Island Gardens",0.188292,E,E14,"Metropolitan Police","Thames Water",9C3XFXQP+3P,53800
E14 3BD,Yes,51.487496,-0.012342,538101,178378,TQ381783,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",41,18,"Greater London","Tower Hamlets","Tower Hamlets 030C","Urban major conurbation",London,3,2,E01004217,,E02000893,"Tower Hamlets 030",E43000220,E00021219,E14000882,12388,1,0,2020-02-19,"Island Gardens",0.137508,E,E14,"Metropolitan Police","Thames Water",9C3XFXPQ+X3,53800
E14 3BE,Yes,51.487283,-0.011963,538128,178355,TQ381783,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",74,33,"Greater London","Tower Hamlets","Tower Hamlets 030C","Urban major conurbation",London,4,2,E01004217,,E02000893,"Tower Hamlets 030",E43000220,E00021220,E14000882,12388,1,0,2020-02-19,"Island Gardens",0.125842,E,E14,"Metropolitan Police","Thames Water",9C3XFXPQ+W6,53800
E14 3BF,Yes,51.490749,-0.003226,538724,178757,TQ387787,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1998-06-01,,"Tower Hamlets, unparished area","",56,27,"Greater London","Tower Hamlets","Tower Hamlets 030D","Urban major conurbation",London,3,2,E01004218,,E02000893,"Tower Hamlets 030",E43000220,E00167081,E14000882,21427,1,0,2020-02-19,"Island Gardens",0.591239,E,E14,"Metropolitan Police","Thames Water",9C3XFXRW+7P,53800
E14 3BG,Yes,51.487887,-0.012095,538117,178422,TQ381784,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",118,54,"Greater London","Tower Hamlets","Tower Hamlets 030C","Urban major conurbation",London,3,2,E01004217,,E02000893,"Tower Hamlets 030",E43000220,E00021219,E14000882,12388,1,0,2020-02-19,"Island Gardens",0.111046,E,E14,"Metropolitan Police","Thames Water",9C3XFXQQ+55,53800
E14 3BH,Yes,51.487789,-0.005776,538556,178423,TQ385784,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-09-01,,"Tower Hamlets, unparished area","",55,36,"Greater London","Tower Hamlets","Tower Hamlets 030D","Urban major conurbation",London,7,2,E01004218,,E02000893,"Tower Hamlets 030",E43000220,E00021230,E14000882,21427,1,0,2020-02-19,"Island Gardens",0.326891,E,E14,"Metropolitan Police","Thames Water",9C3XFXQV+4M,53800
E14 3BJ,Yes,51.488295,-0.005379,538582,178480,TQ385784,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-09-01,,"Tower Hamlets, unparished area","",78,40,"Greater London","Tower Hamlets","Tower Hamlets 030D","Urban major conurbation",London,7,2,E01004218,,E02000893,"Tower Hamlets 030",E43000220,E00021230,E14000882,21427,1,0,2020-02-19,"Island Gardens",0.355938,E,E14,"Metropolitan Police","Thames Water",9C3XFXQV+8R,53800
E14 3BL,Yes,51.488698,-0.006874,538477,178522,TQ384785,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1996-12-01,,"Tower Hamlets, unparished area","",20,10,"Greater London","Tower Hamlets","Tower Hamlets 030D","Urban major conurbation",London,4,2,E01004218,,E02000893,"Tower Hamlets 030",E43000220,E00021218,E14000882,21427,1,0,2020-02-19,"Island Gardens",0.263855,E,E14,"Metropolitan Police","Thames Water",9C3XFXQV+F7,53800
E14 3BN,Yes,51.489292,-0.006318,538514,178589,TQ385785,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",4,1,"Greater London","Tower Hamlets","Tower Hamlets 030C","Urban major conurbation",London,4,2,E01004217,,E02000893,"Tower Hamlets 030",E43000220,E00021228,E14000882,12388,1,0,2020-02-19,"Island Gardens",0.325107,E,E14,"Metropolitan Police","Thames Water",9C3XFXQV+PF,53800
E14 3BP,Yes,51.489302,-0.008029,538395,178587,TQ383785,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",131,53,"Greater London","Tower Hamlets","Tower Hamlets 030C","Urban major conurbation",London,5,2,E01004217,,E02000893,"Tower Hamlets 030",E43000220,E00021228,E14000882,12388,1,0,2020-02-19,"Island Gardens",0.227245,E,E14,"Metropolitan Police","Thames Water",9C3XFXQR+PQ,53800
E14 3BQ,Yes,51.495357,-0.013513,537996,179250,TQ379792,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1992-01-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 028A","Urban major conurbation",London,5,2,E01004215,,E02000891,"Tower Hamlets 028",E43000220,E00021224,E14000882,16624,1,1,2020-02-19,"Crossharbour and London Arena",0.111929,E,E14,"Metropolitan Police","Thames Water",9C3XFXWP+4H,68500
E14 3BS,Yes,51.486228,-0.012326,538106,178237,TQ381782,"Greater London","Tower Hamlets","Island Gardens",E09000030,E05009324,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",41,24,"Greater London","Tower Hamlets","Tower Hamlets 030C","Urban major conurbation",London,7,2,E01004217,,E02000893,"Tower Hamlets 030",E43000220,E00021231,E14000882,12388,1,0,2020-02-19,"Island Gardens",0.229563,E,E14,"Metropolitan Police","Thames Water",9C3XFXPQ+F3,53800
E14 3BT,Yes,51.494253,-0.013619,537992,179127,TQ379791,"Greater London","Tower Hamlets","Blackwall & Cubitt Town",E09000030,E05009318,England,E11000009,"Poplar and Limehouse",1991-01-01,,"Tower Hamlets, unparished area","",,,"Greater London","Tower Hamlets","Tower Hamlets 028A","Urban major conurbation",London,8,2,E01004215,,E02000891,"Tower Hamlets 028",E43000220,E00021224,E14000882,16624,1,1,2020-02-19,"Crossharbour and London Arena",0.198391,E,E14,"Metropolitan Police","Thames Water",9C3XFXVP+PH,68500
